#,"Christian, R.R. 2009. End of Year Biomass for the 1st UPC Inundation"
#,"Experiment in Upper Phillips Creek marsh 1999-2014. Virginia Coast Reserve"
#,"Long-Term Ecological Research Project Data Publication knb-lter-vcr.168.24"
#,"(DOI: 10.6073/pasta/3854929ce06dc8c667eff9615adb730f)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://portal.lternet.edu/nis/mapbrowse?packageid=knb-lter-vcr.168.24
#,
#,For additional information about the data contact: Robert Christian
#,(christianr@ecu.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014, DEB-1237733 and DEB-1832221. VCR/LTER:
#,http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
EOYBYear,collectDate,sortDate,marshName,marshAbbrev,siteName,monitoringPurpose,marshRegion,isExperiment,Transect,locationID,locationName,Replicate,speciesName,ITISID,liveMass,deadMass,unknownMass,totalMass,sampleComment,latitude,longitude
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,16.68,49.29,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,4,24.32,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,9,Inside Juncus,b,Spartina patens,41271,0,0.28,0,0.28,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,10,Outside Juncus,a,Spartina patens,41271,0.2,11.7,0,11.899999999999999,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,10,Outside Juncus,a,Spartina patens,41271,18.47,21.81,0,40.28,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,b,Spartina patens,41271,9.61,12.87,0,22.479999999999997,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,9,Inside Juncus,a,Spartina patens,41271,9.48,38.59,0,48.07000000000001,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,V,10,Outside Juncus,b,Spartina patens,41271,23.62,8.88,0,32.5,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 1",UPF1,UPM,InundExp1,1,1,W,10,Outside Juncus,b,Spartina patens,41271,0.61,13.88,0,14.49,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,10,Outside Juncus,b,Distichlis spicata,40662,7.64,5.37,0,13.01,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,10,Outside Juncus,a,Distichlis spicata,40662,4.87,3.96,0,8.83,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,a,Distichlis spicata,40662,0,1.16,0,1.16,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,b,Distichlis spicata,40662,6.32,2.57,0,8.89,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,a,Distichlis spicata,40662,8.37,2.44,0,10.809999999999999,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,b,Distichlis spicata,40662,0.49,0.33,0,0.8200000000000001,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,2.29,21.29,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,0,2.94,0,2.94,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,21.07,50.73,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,8.24,39.81,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,10,Outside Juncus,b,Juncus roemerianus,39238,0,2.71,0,2.71,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,a,Spartina alterniflora,41267,0,16.78,0,16.78,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,a,Spartina patens,41271,23.27,43.44,0,66.71,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,9,Inside Juncus,b,Spartina patens,41271,0,5.78,0,5.78,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,9,Inside Juncus,b,Spartina patens,41271,1.87,1.98,0,3.85,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,V,10,Outside Juncus,b,Spartina patens,41271,16.26,38.3,0,54.56,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,10,Outside Juncus,a,Spartina patens,41271,2.64,12.71,0,15.350000000000001,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 2",UPF2,UPM,InundExp1,2,1,W,10,Outside Juncus,b,Spartina patens,41271,1.84,20.66,0,22.5,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,10,Outside Juncus,b,Distichlis spicata,40662,7.57,2.98,0,10.55,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,b,Distichlis spicata,40662,0.63,0,0,0.63,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,b,Distichlis spicata,40662,6.05,2.08,0,8.129999999999999,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,a,Distichlis spicata,40662,11.9,7.85,0,19.75,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,9.27,27.14,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,4.07,30.37,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,0,0.72,0,0.72,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,0,0.95,0,0.95,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,10,Outside Juncus,b,Spartina patens,41271,0.35,12.21,0,12.56,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,10,Outside Juncus,a,Spartina patens,41271,0,16.79,0,16.79,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,W,9,Inside Juncus,b,Spartina patens,41271,0.24,0.53,0,0.77,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,b,Spartina patens,41271,23.28,31.22,0,54.5,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,10,Outside Juncus,a,Spartina patens,41271,32.53,48.86,0,81.39,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,9,Inside Juncus,b,Spartina patens,41271,0,52.03,0,52.03,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 3",UPF3,UPM,InundExp1,3,1,V,9,Inside Juncus,a,Spartina patens,41271,0,38.11,0,38.11,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,10,Outside Juncus,a,Distichlis spicata,40662,5.59,2.39,0,7.98,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,10,Outside Juncus,b,Distichlis spicata,40662,0.93,1.1,0,2.0300000000000002,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,10,Outside Juncus,a,Distichlis spicata,40662,2.3,0.18,0,2.48,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,10,Outside Juncus,b,Distichlis spicata,40662,5.43,0,0,5.43,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,4.26,17,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,16.21,0,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,0,5.69,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,0,20.56,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,10,Outside Juncus,b,Juncus roemerianus,39238,0,0.22,0,0.22,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,10,Outside Juncus,a,Spartina patens,41271,14.98,25.42,0,40.400000000000006,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,10,Outside Juncus,a,Spartina patens,41271,0.37,16.19,0,16.560000000000002,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,W,9,Inside Juncus,b,Spartina patens,41271,0.19,0,0,0.19,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 4",UPF4,UPM,InundExp1,4,1,V,10,Outside Juncus,b,Spartina patens,41271,12.27,20.54,0,32.81,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,W,10,Outside Juncus,a,Distichlis spicata,40662,3.33,1.75,0,5.08,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,V,10,Outside Juncus,b,Distichlis spicata,40662,9.02,4.04,0,13.059999999999999,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,V,10,Outside Juncus,a,Distichlis spicata,40662,8.43,7.08,0,15.51,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,W,9,Inside Juncus,a,Distichlis spicata,40662,0,0.48,0,0.48,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,W,10,Outside Juncus,a,Juncus roemerianus,39238,0,0,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,0,2.33,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,3.73,44.59,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,V,10,Outside Juncus,b,Juncus roemerianus,39238,0.33,1.11,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,11.52,37.74,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,26.04,46.2,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,W,10,Outside Juncus,a,Spartina patens,41271,1.17,12.39,0,13.56,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,V,10,Outside Juncus,b,Spartina patens,41271,38.81,27.18,0,65.99000000000001,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 5",UPF5,UPM,InundExp1,5,1,V,10,Outside Juncus,a,Spartina patens,41271,27.94,29.11,0,57.05,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,10,Outside Juncus,b,Distichlis spicata,40662,2.55,1.47,0,4.02,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,10,Outside Juncus,a,Distichlis spicata,40662,3.6,0.91,0,4.51,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,10,Outside Juncus,a,Distichlis spicata,40662,4.78,3.46,0,8.24,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,9,Inside Juncus,b,Distichlis spicata,40662,0.86,1.4,0,2.26,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,9,Inside Juncus,a,Distichlis spicata,40662,0,0.02,0,0.02,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,9,Inside Juncus,b,Distichlis spicata,40662,0,0.33,0,0.33,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,10,Outside Juncus,b,Distichlis spicata,40662,5.67,2.17,0,7.84,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,0,0.43,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,0,8.8,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,19.95,47.35,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,9.4,60.86,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,9,Inside Juncus,b,Spartina alterniflora,41267,2.54,4.04,0,6.58,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,10,Outside Juncus,b,Spartina patens,41271,1.74,11.13,0,12.870000000000001,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,10,Outside Juncus,a,Spartina patens,41271,7.42,22.84,0,30.259999999999998,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,9,Inside Juncus,a,Spartina patens,41271,0,2.87,0,2.87,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,10,Outside Juncus,b,Spartina patens,41271,19.59,30.71,0,50.3,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,10,Outside Juncus,a,Spartina patens,41271,18.55,25.04,0,43.59,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,W,9,Inside Juncus,b,Spartina patens,41271,0.94,0,0,0.94,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,9,Inside Juncus,b,Spartina patens,41271,1.17,2.26,0,3.4299999999999997,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 6",UPF6,UPM,InundExp1,6,1,V,9,Inside Juncus,a,Spartina patens,41271,28.13,0,0,28.13,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,10,Outside Juncus,b,Distichlis spicata,40662,8.34,3.35,0,11.69,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,10,Outside Juncus,a,Distichlis spicata,40662,5.28,4.52,0,9.8,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,9,Inside Juncus,b,Distichlis spicata,40662,0,1.13,0,1.13,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,9,Inside Juncus,a,Distichlis spicata,40662,0,7.09,0,7.09,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,10,Outside Juncus,a,Distichlis spicata,40662,3.37,0.65,0,4.0200000000000005,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,10,Outside Juncus,b,Distichlis spicata,40662,0.75,0,0,0.75,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,9,Inside Juncus,a,Juncus roemerianus,39238,0,15.12,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,9,Inside Juncus,a,Juncus roemerianus,39238,29.57,90.82,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,9,Inside Juncus,b,Juncus roemerianus,39238,34.69,87.26,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,9,Inside Juncus,b,Juncus roemerianus,39238,0,16.6,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,10,Outside Juncus,b,Juncus roemerianus,39238,0,0,NA,NA,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,9,Inside Juncus,a,Spartina alterniflora,41267,0,18.33,0,18.33,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,10,Outside Juncus,b,Spartina patens,41271,21.41,46.06,0,67.47,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,10,Outside Juncus,a,Spartina patens,41271,27.54,45.74,0,73.28,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,V,9,Inside Juncus,b,Spartina patens,41271,0.33,7.57,0,7.9,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,10,Outside Juncus,a,Spartina patens,41271,0,12.01,0,12.01,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 7",UPF7,UPM,InundExp1,7,1,W,10,Outside Juncus,b,Spartina patens,41271,0,6.56,0,6.56,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,V,10,Outside Juncus,a,Distichlis spicata,40662,12.35,6.6,0,18.95,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,W,9,Inside Juncus,b,Distichlis spicata,40662,3.44,0,0,3.44,NA,37.46,-75.833
1994,10/16/1994,NA,"Upper Phillips Creek InundExp1, Plot 8",UPF8,UPM,InundExp1,8,1,W,9,Inside Juncus,a,Distichlis spicata,40662,3.72,0,0,3.72,NA,37.46,-75.833
